id,name,title,start_date,end_date,organization_exit_date,price,exit,top_syndicate,person_id,funding_amount,candidate_id
149160,Indian Institute of Technology Madras,Engineering Student,1995-01-01,1999-01-01,,,false,[],211,0.0,
149161,Wells Fargo,Technical Lead,2002-01-01,2003-01-01,1978-10-06,0.0,true,[],211,0.0,
149162,Silicon Valley Bank,Senior Technical Lead,2003-01-01,2006-01-01,,,false,[],211,0.0,
149163,eBay,Software Engineering Consultant,2007-01-01,2007-01-01,1998-09-24,0.0,true,"[""benchmark""]",211,6.7,
149158,"Waygum, Inc.",CEO & Founder,2013-03-01,,,,false,[],211,2.172045,
149159,Cisco,Distinguished Software Architect,2007-01-01,2013-01-01,1990-02-23,0.0,true,[],211,2.5,
149157,Sken.ai,CEO & co-Founder,2019-09-27,,,,false,[],211,0.3,
125168,Cisco,Missing,,,,,false,[],211,,
125169,eBay,Missing,,,,,false,[],211,,
342,"Waygum, Inc.",Founder,,,,,false,[],211,2.172045,223
134496,waygum,CEO & Founder,,,,0.0,false,[],211,2.0,
134497,cisco,Distinguished Software Architect,,,,0.0,true,[],211,2.0,
134501,ebay,Software Engineering Consultant,,,,0.0,true,[],211,6.0,
134502,alchemist-accelerator,Mentor,,,,0.0,false,[],211,9.0,
134498,indian-institute-of-technology-madras,Engineering Student,,,,0.0,false,[],211,0.0,
134499,wells-fargo-bank,Technical Lead,,,,0.0,true,[],211,0.0,
134500,silicon-valley-bank,Senior Technical Lead,,,,0.0,false,[],211,0.0,
134504,Sken.ai,Co-Founder,,,,,false,[],211,0.2,39398
205894,Sken.ai,Founder,,,,,false,[],211,0.7,
439,operator-2,Co-Founder / CTO,,,,0.0,false,[],274,25.0,
126633,Facebook,Missing,,,,,false,[],274,,
438,Stealth Company,Co-Founder,,,,,false,[],274,0.0,291
131264,operator,Co-Founder / CTO,,,,0.0,,[],274,25.0,
131265,skycatch,Advisor,,,,0.0,,[],274,46.0,
131266,facebook,Engineer #15,,,,0.0,,[],274,2335.0,
131267,threadflip,Advisor,,,,0.0,false,[],274,21.0,
131270,Droplet,Co-Founder,,,,,false,[],274,0.0,36943
48348,Facebook,Co-Founder,,,,750000.0,false,[],459,,
735,facebook,Founder & CEO,,,,750000.0,true,[],459,2335.7,
65779,wirehog-com,Founder,,,,,false,[],459,0.0,
65780,Coeus Software,Founder (Departed),,,,,false,[],459,0.848104,2794
63281,facebook,Chairman of the Board of Directors,,,,0.0,true,[],459,2335.7,
106651,thunes,Markzuck,,,,0.0,false,[],459,10.0,
732,Telecom Infra Project,Founder,,,,,false,[],459,0.0,415
733,internet-org,Founder,,,,0.0,false,[],459,0.0,
734,startup-education,Founder,,,,0.0,false,[],459,0.0,
736,chan-zuckerberg-initiative,Founder,,,,0.0,false,[],459,0.0,
737,breakthrough-energy-pty-ltd,Co-Founder,,,,0.0,false,[],459,0.0,
738,fwd-us,Founder,,,,0.0,false,[],459,0.0,
108915,Zucklight,Founder,,,,,false,[],459,0.202457,30610
3697,Chan Zuckerberg Biohub,Co-Founder,,,,,false,[],459,0.0,1315
4129,Breakthrough Prize,Co-Founder,,,,,false,[],459,0.0,1480
5021,Alphabet Videos,Co-Founder,,,,,false,[],459,0.0,1777
5672,MSN Butterfly Customer Service 1-844-307-3488 Phone Number,Founder,,,,,false,[],459,0.0,2031
7032,VPN-Anbieter-Vergleich-Test.de,Founder,,,,,false,[],459,0.0,2576
106647,chord,Mentor,,,,0.0,false,[],459,0.0,
106649,breakthrough-initiatives,Board Member,,,,0.0,false,[],459,0.0,
106656,Chan Zuckerberg Initiative,Co-Founder,,,,,false,[],459,0.0,26930
63280,beatmed,Member of the Board of Directors,,,,,false,[],459,0.0,2706
63287,breakthrough-prize,Member of the Board of Directors,,,,,false,[],459,0.0,2706
202842,Wirehog.com,Founder,,,,,false,[],459,0.0,
202839,Chan Zuckerberg Initiative,Founder,2009-01-01,,,,false,[],459,0.0,
202840,FWD.us,Founder,,,,,false,[],459,0.0,
3118,Internet.org,Founder,2013-08-01,,,,false,[],459,0.0,1145
202841,Startup:Education,Founder,,,,,false,[],459,0.0,
202843,Breakthrough Energy Coalition,Co-Founder,2015-11-01,,,,false,[],459,0.0,
202838,Facebook,Founder & CEO,2004-01-01,,1984-08-01,750000.0,true,"[""peter-thiel"", ""founders-fund"", ""greylock"", ""triplepoint-capital""]",459,2335.7,
125275,Rackspace,Missing,,,,,false,[],461,,
133826,Element SaaS Finance,Co-Founder,,,,,false,[],461,0.0,38925
741,Scaleworks Inc. (formerly Copper Cloud),Co-Founder,,,,,false,[],461,0.0,418
133812,rackspace,President,,,,1443.0601,true,[],461,17.0,
133813,ink-mobility,Board Member,,,,0.0,,[],461,1.0,
133814,qualaroo,Advisor,,,,0.0,true,[],461,7.0,
133816,earthclassmail,Investor,,,,0.0,true,[],461,28.0,
133810,chargify,Board Member,,,,0.0,true,[],461,0.0,
133811,scaleworks-com,General Partner,,,,0.0,false,[],461,0.0,
133815,assembla,Board Member,,,,0.0,true,[],461,0.0,
133827,Element SaaS Finance,Co-Founder,,,,,false,[],462,0.0,38925
742,Scaleworks Inc. (formerly Copper Cloud),Co-Founder,,,,,false,[],462,0.0,418
133821,qualaroo,Board Member,,,,0.0,true,[],462,7.0,
133822,earthclassmail,Board Member,,,,0.0,true,[],462,28.0,
133825,mailgun,Board Member,,,,0.0,true,[],462,51.0,
133823,chargify,Board Member,,,,0.0,true,[],462,0.0,
133824,followup-cc-2,Board Member,,,,0.0,true,[],462,0.0,
133819,ink-mobility,Board Member,,,,0.0,true,[],462,1.0,
133820,keen,Board Member,,,,0.0,true,[],462,29.0,
133817,assembla,Board Member,,,,0.0,true,[],462,0.0,
133818,scaleworks-com,General Partner,,,,0.0,false,[],462,0.0,
1110,North Technologies,Co-Founder,,,,,false,[],664,5.0,537
1112,milk,"Co-founder, CEO",,,,0.0,true,[],664,1.7,
1113,digg,Founder & CEO,,,,16.0,true,[],664,49.0,
91459,north-technologies,Founder and CEO,,,,,false,[],664,5.0,
91462,jour,Board Of Directors,,,,,false,[],664,1.0,
1114,watchville,Founder,,,,0.0,false,[],664,0.0,
1111,hodinkee,CEO,,,,0.0,false,[],664,0.0,
91460,hodinkee,Board Of Directors,,,,,false,[],664,0.0,
91463,Zero,Founder,,,,,false,"[""true-ventures""]",664,4.0,21501
204935,Watchville,Founder,,,,,false,[],664,0.0,
204930,True Ventures,Partner,2017-04-01,,,,false,[],664,0.0,
204931,North Technologies,Founder and CEO,2014-08-15,2015-06-11,,,false,"[""floodgate"", ""greylock"", ""google-ventures"", ""redpoint-ventures"", ""true-ventures""]",664,5.0,
204932,Milk,"Co-founder, CEO",2011-04-01,2012-03-01,2012-03-16,,true,"[""dave-morin"", ""first-round-capital"", ""floodgate"", ""gary-vaynerchuk"", ""google-ventures"", ""joshua-schachter"", ""slow-ventures"", ""true-ventures"", ""tuesday-capital""]",664,1.7,
204933,GV,General Partner,2012-05-15,2014-01-14,,,false,[],664,0.0,
204934,Digg,Founder & CEO,2004-12-01,2012-06-01,2012-07-12,16.0,true,"[""floodgate"", ""greylock"", ""marc-andreessen"", ""ron-conway""]",664,49.0,
125385,Google,Missing,,,,,false,[],812,,
1336,Disconnect,Co-Founder,,,,,false,[],812,4.1,611
139223,disconnect,Co-founder,,,,0.0,false,[],812,4.0,
139222,google,Team Member,,,,23053.669655,true,[],812,36.0,
179551,Google,Team Member,,,2004-08-19,23053.669655,true,"[""jeff-bezos"", ""kleiner-perkins-caufield-byers"", ""sequoia-capital""]",812,36.1,
179552,Disconnect,Co-founder,,,,,false,[],812,4.1,
179553,DoubleClick,Team Member,,,2005-06-14,1100.0,true,[],812,0.0,
139224,belinked,Technical Advisor,,,,0.0,false,[],812,0.0,
139225,doubleclick,Team Member,,,,0.0,true,[],812,0.0,
139227,Massive,Co-Founder,,,,,false,[],812,0.0,43353
1801,Cloudvue Technologies,Co-Founder,,,,,false,[],1095,3.4,746
131387,cloudvue-technologies,"VP of Hardware Engineering, Co-Founder",,,,0.0,false,[],1095,3.0,
131388,pluris-2,Team Member,,,,0.0,false,[],1095,194.0,
131389,silicon-software-systems,Team Member,,,,0.0,false,[],1095,11.0,
131390,intel,Team Member,,,,0.0,true,[],1095,2.0,
131391,fangtek,Team Member,,,,0.0,false,[],1095,14.0,
131393,vweb,Team Member,,,,0.0,false,[],1095,16.0,
57073,Strong Pink,Co-Founder,,,,0.0,false,[],1095,,
1802,behavior-imaging-solutions,President,,,,0.0,false,[],1095,0.0,
131392,national-semiconductor-corporation,Team Member,,,,0.0,true,[],1095,0.0,
131395,Nview Health,Co-Founder,,,,,false,[],1095,4.65,37039
196988,Nview Health,Co-Founder and Chief Medical Officer,,,,,false,[],1095,4.65,
196989,Cloudvue Technologies,"VP of Hardware Engineering, Co-Founder",,,,,false,[],1095,3.4,
196990,Pluris,Team Member,,,,,false,"[""lightspeed-venture-partners""]",1095,194.0,
196991,Silicon & Software Systems,Team Member,,,,,false,[],1095,11.82,
196992,Intel,Team Member,,,1971-10-13,0.0,true,[],1095,2.51,
196993,Fangtek,Team Member,,,,,false,[],1095,14.0,
196994,National Semiconductor,Team Member,,,2011-04-04,6500.0,true,[],1095,0.0,
196995,VWeb,Team Member,,,,,false,[],1095,16.025,
196996,Behavior Imaging Solutions,President,2010-02-01,2011-02-01,,,false,[],1095,0.0,
1958,Sociogramics,Co-Founder,,,,,false,[],1187,0.3,797
1960,clean-power-finance,Founder,,,,0.0,true,[],1187,69.2,
1961,match,Founder and CEO,,,,50.0,true,[],1187,0.0,
130961,sociogramics,Founder,,,,0.0,false,[],1187,2.0,
130963,crowdflower,Board Member and Founding Investor,,,,300.0,true,[],1187,58.0,
130955,sex-com,Owner,,,,0.0,false,[],1187,0.0,
1959,grant-media-com,CEO,,,,0.0,false,[],1187,0.0,
130958,purissima-hills-water-district,Member of Board of Directors,,,,0.0,false,[],1187,0.0,
130959,sand-hill-angels,Investor,,,,0.0,false,[],1187,0.0,
130960,new-cycle-capital,Limited Partner,,,,0.0,false,[],1187,0.0,
1962,los-altos-technologies,"Co-Founder, EVP for Sales, Marketing and Business Development",,,,0.0,false,[],1187,0.0,
130957,match-group,Founder and CEO,,,,2900.0,true,[],1187,0.0,
130972,Pace Avenue,Co-Founder,,,,,false,[],1187,0.0,34850
52152,Transpose,Co-Founder,,,,,false,[],1191,,
1974,KustomNote,Co-Founder,,,,,false,[],1191,0.145,799
1976,transpose,CTO and Co-Founder,,,,0.0,false,[],1191,1.5,
203293,Transpose,CTO and Co-Founder,2015-03-01,,,,false,[],1191,1.5,
1975,stanza,Co-founder and CTO,,,,0.0,true,[],1191,0.0,
203291,KustomNote,Co-founder and CTO,,,,,false,[],1191,0.145,
203292,Stanza,Co-founder and CTO,2015-04-01,,2009-04-28,,true,[],1191,0.0,
52153,Transpose,Co-Founder,,,,,false,[],1192,,
124626,Amazon,Missing,,,,,false,[],1192,,
1977,KustomNote,Co-Founder,,,,,false,[],1192,0.145,799
1979,transpose,Founder and CEO,,,,0.0,false,[],1192,1.5,
5301,kustomnote,Founder and CEO,,,,0.0,false,[],1192,0.145,
1978,adslash,Founder and CEO,,,,0.0,false,[],1192,0.0,
5300,Bondeebo,Founder,,,,,false,[],1192,0.0,1886
6094,Oxygen,Founder,,,,,false,[],1192,0.0,2196
172349,Transpose,Founder and CEO,2014-03-01,2016-01-01,,,false,[],1192,1.5,
172348,Amazon,Software Development Manager,2013-01-01,2014-01-01,1997-05-15,100000.0,true,"[""kleiner-perkins-caufield-byers""]",1192,108.0,
172347,AdSlash,Founder and CEO,2016-01-01,2017-01-01,,,false,[],1192,0.0,
172346,Oxygen,Founder & CEO,2019-01-01,,,,false,[],1192,5.5,
172350,KustomNote,Founder and CEO,2012-01-01,2014-01-01,,,false,[],1192,0.145,
52154,Transpose,Co-Founder,,,,,false,[],1193,,
1980,KustomNote,Co-Founder,,,,,false,[],1193,0.145,799
1981,transpose,Co-founder and CCO,,,,0.0,false,[],1193,1.5,
203294,Transpose,Co-founder and CCO,2015-03-01,,,,false,[],1193,1.5,
203295,KustomNote,Co-founder and CCO,,,,,false,[],1193,0.145,
51555,PawnGuru,Co-Founder,,,,,false,[],1243,,
124663,Bain & Company,Missing,,,,,false,[],1243,,
154592,Bain & Company,Team Member,,,,,false,[],1243,0.0,
2052,pawnguru-com,Co-Founder,,,,0.0,false,[],1243,3.75,
2051,Gamzoo Media,Co-Founder,2014-01-01,2016-03-01,,,false,[],1243,0.25,820
154591,PawnGuru.com,Co-Founder,,,,,false,[],1243,3.75,
51556,PawnGuru,Co-Founder,,,,,false,[],1244,,
2054,pawnguru-com,Co-Founder,,,,0.0,false,[],1244,3.75,
2053,Gamzoo Media,Co-Founder,2014-01-01,,,,false,[],1244,0.25,820
154598,PawnGuru.com,Co-Founder,,,,,false,[],1244,3.75,
49897,Cargo,Co-Founder,,,,,false,[],1282,,
151782,Sightbox,Head of Engineering,2017-12-01,,2017-09-18,,true,[],1282,4.2,
151783,Intel,Sr Software Engineer / Program Manager,2005-03-01,2011-09-01,1971-10-13,0.0,true,[],1282,2.51,
151784,Fanhandle,Cofounder & CTO,2015-05-01,2016-08-01,,,false,[],1282,0.0,
151788,CPUsage,Cofounder & CTO,2011-01-13,2014-02-01,,,false,"[""triplepoint-capital""]",1282,0.925,
151787,Cargo,CTO,2014-02-01,2015-03-01,,,false,[],1282,0.4,
151786,Amazon,Head of Content Protection and Geo Services,2016-08-01,2017-12-01,1997-05-15,100000.0,true,"[""kleiner-perkins-caufield-byers""]",1282,108.0,
125527,Amazon,Missing,,,,,false,[],1282,,
2123,CPUsage,Co-Founder,,,,,false,[],1282,0.925,833
4874,cpusage,Cofounder & CTO,,,,0.0,false,[],1282,0.925,
2126,cargo,CTO,,,,0.0,false,[],1282,0.4,
2124,fanhandle,Cofounder & CTO,,,,0.0,false,[],1282,0.0,
2125,gridvid-me,Founder,,,,0.0,false,[],1282,0.0,
6795,Fanhandle,Co-Founder,,,,,false,[],1282,0.0,2459
203097,Reperio,Co-founder & CTO,2020-04-01,,,,false,[],1282,0.0,
4873,GridVid.me,Founder,,,,,false,[],1282,0.0,1721
2152,Equibit Group,Co-Founder,,,,,false,[],1299,1.272,841
2153,ubitquity-llc,"Co-Founder, CCO & COO",,,,0.0,false,[],1299,0.0,
2154,blockchain-factory,"Co-Founder, CCO & COO",,,,0.0,false,[],1299,0.0,
139573,cryptor-trust-inc,Member of the North American Advisory Board,,,,0.0,false,[],1299,0.0,
139574,fort-galt,Member of the Finance Advisory Board,,,,0.0,false,[],1299,0.0,
139575,equibit-group,Chief Blockchain Officer,,,,0.0,false,[],1299,0.0,
139577,equibit-group,Vice-Chairman,,,,0.0,false,[],1299,0.0,
139578,lifeboat-foundation,Member of the Futurist Advisory Board,,,,0.0,false,[],1299,0.0,
139579,Ubitquity LLC,Founder,,,,,false,[],1299,0.186,43683
200744,Ubitquity LLC,"Co-Founder, CCO & COO",2015-09-15,,,,false,[],1299,0.0,
200745,Equibit Group,Chief Blockchain Officer,2015-09-17,,,,false,[],1299,0.72,
200746,Blockchain Factory,"Co-Founder, CCO & COO",2014-11-01,2015-12-01,,,false,[],1299,0.0,
2209,ActionSprout,Co-Founder,,,,,false,[],1329,1.7,859
126730,Microsoft,Missing,,,,,false,[],1329,,
2210,sharezen,Co-founder,,,,0.0,false,[],1329,0.0,
135574,actionsprout,COO & Co-Founder,,,,0.0,false,[],1329,1.0,
135576,microsoft,Group Manager,,,,0.0,true,[],1329,1.0,
135572,big-idea-lab,Founding Member,,,,0.0,false,[],1329,0.0,
135573,groundwire,Strategist,,,,0.0,true,[],1329,0.0,
135575,womp-mobile,Board Member,,,,0.0,false,[],1329,0.0,
135578,ShareZen,Co-Founder,,,,,false,[],1329,0.0,41028
124222,Facebook,Missing,,,,,false,[],1559,,
107994,facebook,Product Manager,,,,104000.0,true,[],1559,2335.0,
2605,Caffeinated Mind,Founder,,,,,false,[],1559,0.0,972
2606,sendoid,Co-Founder,,,,0.0,true,[],1559,0.0,2645
7175,caffeinated-mind,CEO and Cofounder,,,,0.0,false,[],1559,0.0,
7174,VAULT.IO,Founder,,,,,false,[],1559,0.0,2645
138684,editional,CEO,,,,0.0,false,[],1559,1.0,
173785,Editional,CEO,,,,,false,[],1559,1.5,
173788,Caffeinated Mind,CEO and Cofounder,,,,,false,[],1559,0.0,
173786,Sendoid,Co-Founder,,,2012-02-29,,true,[],1559,0.0,
173787,Kintaba,Chief Executive Officer,2018-02-01,,,,false,[],1559,0.0,
107996,vault-io,Chief Executive Officer,,,,0.0,false,[],1559,0.0,
108000,Editional,Co-Founder,,,,,false,[],1559,1.5,28577
138689,Kintaba,Co-Founder,,,,,false,[],1559,0.0,43023
173784,Facebook,Product Manager,2012-03-01,,1984-08-01,750000.0,true,"[""peter-thiel"", ""founders-fund"", ""greylock"", ""triplepoint-capital""]",1559,2335.7,
125064,McKinsey & Company,Missing,,,,,false,[],1752,,
2964,Livrada,Co-Founder,,,,,false,[],1752,1.410816,1094
2965,peek-co,Chairman and Co-Founder,,,,0.0,false,[],1752,5.576096,
6241,livrada,"Co-founder, Chairman",,,,0.0,false,[],1752,1.410816,
2967,suppose-tv,Co-founder,,,,0.0,false,[],1752,0.0,
6240,Suppose.tv,Co-Founder,,,,,false,[],1752,0.0,2247
2966,nielsen,Vice President,,,,1600.0,true,[],1752,0.0,
2968,virgin-mobile,President,,,,795.0,true,[],1752,0.0,
182926,Wipit,Executive Chairman,2010-07-01,,2015-09-04,,true,[],1752,0.999997,
182931,Suppose.tv,Co-founder,2017-05-01,,,,false,[],1752,0.0,
182927,Peek,Chairman and Co-Founder,2007-01-01,2009-07-01,,,false,[],1752,5.576096,
182928,Nielsen,Vice President,2003-01-01,2005-07-01,2011-01-26,1600.0,true,[],1752,0.0,
182929,McKinsey & Company,Senior Engagement Manager,1993-06-01,2000-01-01,,,false,[],1752,0.0,
182930,Livrada,"Co-founder, Chairman",2012-01-01,,,,false,[],1752,1.410816,
182932,Virgin Mobile USA,President,2000-01-01,2002-04-01,2007-10-11,795.0,true,[],1752,0.0,
224931,Virgin Mobile USA,Co-founder,,,2007-10-11,795.0,true,[],1752,0.0,
125716,Microsoft,Missing,,,,,false,[],1941,,
3288,jobaline,"Co-founder, President and CEO",,,,0.0,false,[],1941,18.569138,
107014,optio3,Co-Founder & interim COO,,,,0.0,false,[],1941,4.0,
107010,ushur-inc,Advisor to CEO and interim COO,,,,0.0,false,[],1941,12.0,
107012,university-of-washington,Bothel School of Business - Board Advisor,,,,0.0,false,[],1941,87.0,
107018,xerox,Customer Services Director,,,,0.0,true,[],1941,3200.0,
107013,microsoft,General Manager Global SMB,,,,0.0,true,[],1941,1.0,
107015,yahoo,VP Global Product Marketing and Biz Dev,,,,848.0,true,[],1941,6.0,
3287,Giving Compass,Co-Founder,,,,,false,[],1941,0.0,1197
3289,giving-tech-labs,Co-founder and CEO,,,,0.0,false,[],1941,0.0,
3290,lj-salazar-com,Founder & CEO,,,,0.0,false,[],1941,0.0,
7056,GIVING TECH LABS,Co-Founder,,,,,false,[],1941,0.0,2584
7057,giving-compass,Co-founder and Board Member,,,,0.0,false,[],1941,0.0,
7058,giving-compass,Co Founder,,,,0.0,false,[],1941,0.0,
166881,LJ Salazar Consulting,CEO,2008-08-21,,,,false,[],1941,0.0,
166882,X4Impact Inc,Co-founder & CEO,2019-06-01,,,,false,[],1941,1.0,
166884,Jobalign,"Co-founder, President and CEO",2012-10-01,2016-06-10,,,false,[],1941,18.569138,
166885,Microsoft,General Manager Global SMB,2000-01-01,2005-01-01,1986-03-13,0.0,true,[],1941,1.0,
166887,Yahoo,VP Global Product Marketing and Biz Dev,2011-01-01,2012-03-30,1996-04-12,4480.0,true,"[""sequoia-capital""]",1941,6.8,
166888,GIVING TECH LABS,Co-founder and CEO,2017-07-17,,,,false,[],1941,0.0,
166889,Xerox,Customer Services Director,1995-01-01,1997-01-01,1990-01-02,2300.0,true,[],1941,27200.0,
166890,Giving Tech Labs Public Interest Fund I,CEO,,,,,false,[],1941,0.0,
166891,Microsoft,General Manager,2005-01-01,2008-09-01,1986-03-13,0.0,true,[],1941,1.0,
166892,GMI,CMO & VP Strategy,2008-10-01,2010-12-31,2011-09-07,,true,[],1941,48.2,
166883,Ushur,Advisor to CEO and interim COO,2016-10-01,2017-04-01,,,false,[],1941,12.0,
166886,Optio3,Co-Founder & interim COO,2016-10-01,2017-05-01,,,false,[],1941,4.5,
107019,giving-tech-labs-public-interest-fund-i,CEO,,,,0.0,false,[],1941,0.0,
107023,VIDANYX,Co-Founder,,,,,false,[],1941,0.3,27668
137634,X4Impact Inc,Co-Founder,,,,,false,[],1941,1.0,42192
124822,Goldman Sachs,Missing,,,,,false,[],2038,,
109054,accenture,Consulting,,,,0.0,true,[],2038,6.0,
3469,Project 99,Founder,,,,,false,[],2038,0.0,1251
109053,goldman-sachs,Investment Management,,,,0.0,true,[],2038,0.0,
109055,alpfa,Board Member,,,,0.0,false,[],2038,0.0,
109056,national-academy-foundation,Alumni Leadership Council Member,,,,0.0,false,[],2038,0.0,
109057,Forefront,Co-Founder,,,,,false,[],2038,0.0,30661
184370,Magic Link,Founder,,,,,false,[],2236,12.0,
59375,Original Tech,Co-Founder,,,,,false,[],2236,,
60603,Prelim,Co-Founder,,,,,false,[],2236,,
3847,kitematic,Co-Founder,,,,0.0,true,[],2236,0.023793,
3845,Kite for Developers,Co-Founder,,,,,false,[],2236,0.0,1377
3846,fortmatic-inc,CEO,,,,0.0,false,[],2236,0.0,
175993,Zanbato,Software Engineer,2012-01-01,2012-05-01,,,false,[],2236,32.646652,
175990,Magic,CEO & Co-Founder,2018-01-01,,,,false,"[""lightspeed-venture-partners"", ""naval-ravikant""]",2236,4.0,
175989,Kitematic,Co-Founder,2013-06-01,2014-11-01,2015-03-12,,true,[],2236,0.023794,
175991,Koding,"VP of Product, Advisor",2017-03-01,2018-04-01,,,false,"[""matrix-partners"", ""khosla-ventures""]",2236,19.25,
175992,Docker,Product & Design Lead,2014-11-01,2016-11-01,2019-11-13,,true,"[""kenny-van-zant"", ""raymond-tonsing"", ""benchmark"", ""greylock"", ""sequoia-capital"", ""lightspeed-venture-partners""]",2236,307.855439,
59474,ScaleGrid,Co-Founder,,,,,false,[],2308,,
125804,Microsoft,Missing,,,,,false,[],2308,,
3971,scalegrid,Co - Founder,,,,0.0,false,[],2308,0.0,
168846,ScaleGrid,Co - Founder,2012-03-01,,,,false,[],2308,0.0,
168847,Microsoft,Senior Development Lead,2007-10-01,2011-04-01,1986-03-13,0.0,true,[],2308,1.0,
168848,Microsoft,Principal Development Lead,2011-04-01,2012-02-01,1986-03-13,0.0,true,[],2308,1.0,
3970,MongoDirector,Founder,2012-03-01,,,,false,[],2308,0.0,1429
59476,Dishy,Founder,,,,,false,[],2443,,
125846,Salesforce,Missing,,,,,false,[],2443,,
4230,SprintFire,Founder,,,,,false,[],2443,0.0,1511
4231,gymr,Founder,,,,0.0,false,[],2443,0.0,
4232,dishy,Co-Founder,,,,0.0,false,[],2443,0.0,
168860,Gymr,Founder,2015-01-01,2015-01-01,,,false,[],2443,0.0,
168862,SprintFire,Co-Founder,2015-01-01,2016-01-01,,,false,[],2443,0.0,
168859,Salesforce,Senior Account Executive,2012-01-01,2014-01-01,2004-06-23,1113.82568,true,"[""marc-benioff"", ""emergence-capital-partners""]",2443,65.375124,
168861,Dishy,Co-Founder,2016-01-01,2018-01-01,,,false,[],2443,0.0,
168863,Letgo,Principal Product Manager,2018-01-01,,2020-03-26,,true,"[""new-enterprise-associates""]",2443,975.0,
4366,Epictions,Co-Founder,,,,,false,[],2519,0.0,1560
134149,epictions,VP Engineering,,,,0.0,false,[],2519,0.0,
134150,netenrich,Vice President of Engineering,,,,0.0,false,[],2519,0.0,
134153,ThreatLandscape,Co-Founder,,,,,false,[],2519,0.248543,39217
4368,Epictions,Co-Founder,,,,,false,[],2521,0.0,1560
4369,threatlandscape,CEO,,,,0.0,false,[],2521,0.0,
134151,epictions,CTO & Co-founder,,,,0.0,false,[],2521,0.0,
134154,ThreatLandscape,Co-Founder,,,,,false,[],2521,0.248543,39217
124613,Google,Missing,,,,,false,[],2656,,
4605,Pandoo TEK,Co-Founder,,,,,false,[],2656,0.0,1641
4736,3D WiFi,Co-Founder,,,,,false,[],2656,0.0,1681
136009,google,Technical Director of Google Developers Group (Greece),,,,23053.669655,true,[],2656,36.0,
4606,3d-wifi,CEO,,,,0.0,false,[],2656,0.0,
136006,hash-box,CIO,,,,0.0,false,[],2656,0.0,
136008,pandoo-tek,Director & Executive Officer,,,,0.0,false,[],2656,0.0,
4607,galoo,CTO,,,,0.0,false,[],2656,0.0,
136033,TownChat,Co-Founder,,,,,false,[],2656,0.12,41482
126145,Amazon,Missing,,,,,false,[],3322,,
5983,DrivSocial,Co-Founder,,,,,false,[],3322,0.0,2157
133350,brightstar,"Sr. Software Architect, Integration Center",,,,0.0,true,[],3322,283.0,
133351,amazon,Web Development Engineer,,,,438.0,true,[],3322,108.0,
5984,whatupbridge,CEO,,,,0.0,false,[],3322,0.0,
133348,mangos-tropical-cafe,I.T Manager,,,,0.0,false,[],3322,0.0,
133349,ada-webguard,Co-Founder and CTO,,,,0.0,false,[],3322,0.0,
133353,drivsocial,Co - Founder & CEO,,,,0.0,false,[],3322,0.0,
133356,Plydge,Co-Founder,,,,,false,[],3322,0.0,38581
126149,Salesforce,Missing,,,,,false,[],3348,,
6037,Rypplzz,Co-Founder,,,,,false,[],3348,0.0,2175
6038,royal-touch-painting,Founder and CEO / CMO,,,,0.0,false,[],3348,0.0,
135508,salesforce,Strategic Business Consultant,,,,1113.82568,true,[],3348,65.0,
135513,atari,Head of Digital Strategy,,,,0.0,true,"[""sequoia-capital""]",3348,22.0,
135509,social-power,CEO - Digital Marketing / Social Media Strategist,,,,0.0,,[],3348,0.0,
135510,rypplzz,Chief Executive Officer,,,,0.0,,[],3348,0.0,
135511,market-america,Team Member,,,,0.0,,[],3348,0.0,
135512,evite,"VP, Marketing",,,,0.0,true,[],3348,0.0,
135514,camp-network,Advisor,,,,0.0,false,[],3348,0.0,
135515,gearfoot,VP Marketing,,,,0.0,false,[],3348,0.0,
135516,Royal Touch,Founder,,,,,false,[],3348,0.0,40944
6239,Suppose.tv,Co-Founder,,,,,false,[],3464,0.0,2247
182925,Suppose.tv,Co-founder,2017-05-01,,,,false,[],3464,0.0,
126214,Google,Missing,,,,,false,[],3527,,
108063,google,Team Member,,,,23053.669655,true,[],3527,36.0,
6343,Generator Lab,Co-Founder,,,,,false,[],3527,0.0,2284
63307,generator-lab,Co-Founder,,,,,false,[],3527,0.0,
108062,financial-times,Team Member,,,,1300.0,true,[],3527,0.0,
108065,pickle-3,Advisor,,,,0.0,false,[],3527,0.0,
108071,Hacker Noon,Co-Founder,,,,,false,[],3527,1.069993,29851
61095,Outpatient,Co-Founder,,,,,false,[],3528,,
126215,Facebook,Missing,,,,,false,[],3528,,
6344,Generator Lab,Co-Founder,,,,,false,[],3528,0.0,2284
6345,outpatient-inc,"Co-Founder, COO",,,,0.0,false,[],3528,0.0,
61096,generator-lab,Founder / CEO,,,,0.0,false,[],3528,0.0,
172331,Yahoo,"Sales Leadership, Sales, Business Development",2000-01-01,2006-03-01,1996-04-12,4480.0,true,"[""sequoia-capital""]",3528,6.8,
172333,Generator Lab,Founder / CEO,2013-02-01,2015-12-31,,,false,[],3528,0.0,
172330,Outpatient,"Co-Founder, COO",2017-01-01,,,,false,[],3528,0.0,
172332,Facebook,Sales Director - Partnerships and Marketing,2006-04-01,2012-04-01,1984-08-01,750000.0,true,"[""peter-thiel"", ""founders-fund"", ""greylock"", ""triplepoint-capital""]",3528,2335.7,
